Data;Débito;Crédito;Valor;Histórico;Complemento
11/04/2025;617;7;6.000,00;;TRANSFERÊNCIA ENTRE CONTAS
11/04/2025;565;7;13;;TARIFA DOC/TED
11/04/2025;7;12;6.013,00;;BB RENDE FACIL
14/04/2025;617;7;4.000,00;;TRANSFERÊNCIA ENTRE CONTAS
14/04/2025;565;7;13;;TARIFA DOC/TED
14/04/2025;7;12;4.013,00;;BB RENDE FACIL
01/04/2025;498;810;664,55;;ALIMENTAÇÃO
01/04/2025;498;810;218,91;;ALIMENTAÇÃO
01/04/2025;480;810;863,35;;CASA DO PAPEL
01/04/2025;480;810;2.582,07;;MAGALUPLAY
01/04/2025;480;810;991,53;;MAGALUPLAY
01/04/2025;565;810;8,73;;TARIFA PIX
01/04/2025;810;811;5.500,00;;BB CDB DI
02/04/2025;810;811;134,31;;BB CDB DI
14/04/2025;498;810;439,92;;ALIMENTAÇÃO
14/04/2025;565;810;4,35;;TARIFA PIX
23/04/2025;498;810;786,13;;ALIMENTAÇÃO
23/04/2025;565;810;7,78;;TARIFA PIX
23/04/2025;810;811;1.000,00;;BB CDB DI
24/04/2025;810;811;30,04;;BB CDB DI
19/04/2025;5;793;330;;FEIRA DO PEIXE
09/04/2025;5;481;61,8;;MANUTENÇÃO E CONSERVAÇÃO
04/04/2025;5;793;100;;BINGO
10/04/2025;814;812;50.000,00;;APLICAÇÃO AUTOMATICO
18/06/2025;178;172;30,5;;FGTS (Rescisão) 13º rescisão 06/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
18/06/2025;468;172;73,21;;FGTS (Rescisão) folha normal 06/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
18/06/2025;;171;28,6;;91205 - INSS 13° salário rescisão 06/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
18/06/2025;;171;68,64;;91005 - INSS 06/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
18/06/2025;;33;610,16;;903 - Adiantamento sem ded. IR 06/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
18/06/2025;;456;54,91;;803 - Vale transporte 06/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
18/06/2025;176;;381,35;;75005 - Rescisão 13° salário 06/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
18/06/2025;177;;127,12;;71993 - Rescisão 1/3 férias proporcionais 06/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
18/06/2025;177;;381,35;;71005 - Rescisão férias proporcionais 06/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
18/06/2025;456;;915,24;;70005 - Saldo de salário rescisão 06/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
18/06/2025;;162;1.042,75;;Líquido Folha normal 06/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
15/06/2025;33;160;580;;Líquido Adiantamento salário 06/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
15/06/2025;33;160;610,16;;Líquido Adiantamento salário 06/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
15/06/2025;33;160;610,16;;Líquido Adiantamento salário 06/2025 col.:23 - IANA SILVA DE FREITAS
15/06/2025;33;160;405,65;;Líquido Adiantamento salário 06/2025 col.:22 - IOLANDA AZEVEDO DUARTE
15/06/2025;33;160;610,16;;Líquido Adiantamento salário 06/2025 col.:21 - MONICA SULZBACHER
15/06/2025;33;160;379,83;;Líquido Adiantamento salário 06/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
15/06/2025;33;160;379,83;;Líquido Adiantamento salário 06/2025 col.:18 - ARLETE LEINDECKER OTTONI
15/06/2025;33;160;1.344,92;;Líquido Adiantamento salário 06/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
15/06/2025;33;160;915,24;;Líquido Adiantamento salário 06/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
15/06/2025;33;160;610,16;;Líquido Adiantamento salário 06/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
15/06/2025;33;160;2.017,38;;Líquido Adiantamento salário 06/2025 col.:1 - DENISE IENCZAK FERRI
09/06/2025;178;174;25,32;;FGTS 13º salário rescisão (GRRF) 06/2025 col.:16 - ROSANE RAMOS NUNES
09/06/2025;468;174;112,67;;FGTS folha normal (GRRF) 06/2025 col.:16 - ROSANE RAMOS NUNES
09/06/2025;469;174;387,32;;FGTS multa rescisória 40% 06/2025 col.:16 - ROSANE RAMOS NUNES
09/06/2025;172;174;75,96;;FGTS mês anterior folha (GRRF) 06/2025 col.:16 - ROSANE RAMOS NUNES
09/06/2025;172;468;75,96;;(Estorno) FGTS Folha normal 05/2025 col.:16 - ROSANE RAMOS NUNES
09/06/2025;456;;1.044,54;;70505 - Rescisão aviso prévio indenizado 06/2025 col.:16 - ROSANE RAMOS NUNES
09/06/2025;177;;316,53;;71005 - Rescisão férias proporcionais 06/2025 col.:16 - ROSANE RAMOS NUNES
09/06/2025;177;;105,51;;71993 - Rescisão 1/3 férias proporcionais 06/2025 col.:16 - ROSANE RAMOS NUNES
09/06/2025;459;;79,13;;72003 - Rescisão férias proporc. inden. (1/12) 06/2025 col.:16 - ROSANE RAMOS NUNES
09/06/2025;459;;26,38;;72993 - Rescisão 1/3 férias proporc. indenizadas 06/2025 col.:16 - ROSANE RAMOS NUNES
09/06/2025;456;;284,87;;70005 - Saldo de salário rescisão 06/2025 col.:16 - ROSANE RAMOS NUNES
09/06/2025;460;;79,13;;76003 - Rescisão 13º salário indenizado (1/12) 06/2025 col.:16 - ROSANE RAMOS NUNES
09/06/2025;;456;17,09;;803 - Vale transporte 06/2025 col.:16 - ROSANE RAMOS NUNES
09/06/2025;;171;21,36;;91005 - INSS 06/2025 col.:16 - ROSANE RAMOS NUNES
09/06/2025;;171;29,67;;91205 - INSS 13° salário rescisão 06/2025 col.:16 - ROSANE RAMOS NUNES
09/06/2025;176;;316,53;;75005 - Rescisão 13° salário 06/2025 col.:16 - ROSANE RAMOS NUNES
09/06/2025;;162;2.184,50;;Líquido Folha normal 06/2025 col.:16 - ROSANE RAMOS NUNES
31/05/2025;468;172;104,4;;FGTS folha normal 05/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
31/05/2025;;171;97,87;;91005 - INSS 05/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
31/05/2025;;33;522;;903 - Adiantamento sem ded. IR 05/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
31/05/2025;;456;78,3;;803 - Vale transporte 05/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
31/05/2025;456;;1.305,00;;5 - Salário mensalista 05/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
31/05/2025;;160;606,83;;Líquido Folha normal 05/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
31/05/2025;468;172;122,03;;FGTS folha normal 05/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
31/05/2025;;171;114,51;;91005 - INSS 05/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
31/05/2025;456;;65,1;;14802 - Complemento ADC na folha normal 05/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
31/05/2025;;33;580;;903 - Adiantamento sem ded. IR 05/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
31/05/2025;;456;91,52;;803 - Vale transporte 05/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
31/05/2025;456;;1.525,40;;5 - Salário mensalista 05/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
31/05/2025;;160;804,47;;Líquido Folha normal 05/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
30/05/2025;468;172;5,63;;FGTS folha complementar 04/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
30/05/2025;;171;5,28;;91005 - INSS 04/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
30/05/2025;456;;70,38;;5 - Salário mensalista 04/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
30/05/2025;;160;65,1;;Líquido Folha complementar 04/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
31/05/2025;468;172;122,03;;FGTS folha normal 05/2025 col.:23 - IANA SILVA DE FREITAS
31/05/2025;;171;114,51;;91005 - INSS 05/2025 col.:23 - IANA SILVA DE FREITAS
31/05/2025;456;;60,88;;14802 - Complemento ADC na folha normal 05/2025 col.:23 - IANA SILVA DE FREITAS
31/05/2025;;33;580;;903 - Adiantamento sem ded. IR 05/2025 col.:23 - IANA SILVA DE FREITAS
31/05/2025;;456;91,52;;803 - Vale transporte 05/2025 col.:23 - IANA SILVA DE FREITAS
31/05/2025;456;;1.525,40;;5 - Salário mensalista 05/2025 col.:23 - IANA SILVA DE FREITAS
31/05/2025;;160;800,25;;Líquido Folha normal 05/2025 col.:23 - IANA SILVA DE FREITAS
30/05/2025;468;172;5,63;;FGTS folha complementar 04/2025 col.:23 - IANA SILVA DE FREITAS
30/05/2025;;171;5,28;;91005 - INSS 04/2025 col.:23 - IANA SILVA DE FREITAS
30/05/2025;;456;4,22;;803 - Vale transporte 04/2025 col.:23 - IANA SILVA DE FREITAS
30/05/2025;456;;70,38;;5 - Salário mensalista 04/2025 col.:23 - IANA SILVA DE FREITAS
30/05/2025;;160;60,88;;Líquido Folha complementar 04/2025 col.:23 - IANA SILVA DE FREITAS
31/05/2025;468;172;97,35;;FGTS folha normal 05/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/05/2025;;171;91,27;;91005 - INSS 05/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/05/2025;456;;8,78;;14802 - Complemento ADC na folha normal 05/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/05/2025;;33;385,6;;903 - Adiantamento sem ded. IR 05/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/05/2025;;456;60,85;;803 - Vale transporte 05/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/05/2025;456;;202,83;;203 - Adicional insalubridade 05/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/05/2025;456;;1.014,13;;5 - Salário mensalista 05/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/05/2025;;160;688,02;;Líquido Folha normal 05/2025 col.:22 - IOLANDA AZEVEDO DUARTE
30/05/2025;468;172;4,81;;FGTS folha complementar 04/2025 col.:22 - IOLANDA AZEVEDO DUARTE
30/05/2025;;171;50,14;;89305 - Desconto situação acidente de trabalho 04/2025 col.:22 - IOLANDA AZEVEDO DUARTE
30/05/2025;;171;0,75;;91005 - INSS 04/2025 col.:22 - IOLANDA AZEVEDO DUARTE
30/05/2025;;456;0,5;;803 - Vale transporte 04/2025 col.:22 - IOLANDA AZEVEDO DUARTE
30/05/2025;456;;1,68;;203 - Adicional insalubridade 04/2025 col.:22 - IOLANDA AZEVEDO DUARTE
30/05/2025;171;;8,36;;83032 - Sit. acid. trabalho adic. insalubridade 04/2025 col.:22 - IOLANDA AZEVEDO DUARTE
30/05/2025;171;;41,78;;83005 - Situação acidente de trabalho 04/2025 col.:22 - IOLANDA AZEVEDO DUARTE
30/05/2025;456;;8,35;;5 - Salário mensalista 04/2025 col.:22 - IOLANDA AZEVEDO DUARTE
30/05/2025;;160;8,78;;Líquido Folha complementar 04/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/05/2025;468;172;122,03;;FGTS folha normal 05/2025 col.:21 - MONICA SULZBACHER
31/05/2025;;171;114,51;;91005 - INSS 05/2025 col.:21 - MONICA SULZBACHER
31/05/2025;171;;130;;95005 - Salário família 05/2025 col.:21 - MONICA SULZBACHER
31/05/2025;456;;65,12;;14802 - Complemento ADC na folha normal 05/2025 col.:21 - MONICA SULZBACHER
31/05/2025;456;;101,69;;2005 - Atestado 05/2025 col.:21 - MONICA SULZBACHER
31/05/2025;;33;580;;903 - Adiantamento sem ded. IR 05/2025 col.:21 - MONICA SULZBACHER
31/05/2025;;456;91,52;;803 - Vale transporte 05/2025 col.:21 - MONICA SULZBACHER
31/05/2025;456;;1.423,71;;5 - Salário mensalista 05/2025 col.:21 - MONICA SULZBACHER
31/05/2025;;160;934,49;;Líquido Folha normal 05/2025 col.:21 - MONICA SULZBACHER
30/05/2025;468;172;6,03;;FGTS folha complementar 04/2025 col.:21 - MONICA SULZBACHER
30/05/2025;;171;5,76;;91005 - INSS 04/2025 col.:21 - MONICA SULZBACHER
30/05/2025;;456;4,52;;803 - Vale transporte 04/2025 col.:21 - MONICA SULZBACHER
30/05/2025;456;;75,4;;5 - Salário mensalista 04/2025 col.:21 - MONICA SULZBACHER
30/05/2025;;160;65,12;;Líquido Folha complementar 04/2025 col.:21 - MONICA SULZBACHER
31/05/2025;468;172;75,96;;FGTS folha normal 05/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
31/05/2025;;171;71,21;;91005 - INSS 05/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
31/05/2025;456;;40,6;;14802 - Complemento ADC na folha normal 05/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
31/05/2025;;33;361,06;;903 - Adiantamento sem ded. IR 05/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
31/05/2025;;456;56,97;;803 - Vale transporte 05/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
31/05/2025;456;;949,58;;5 - Salário mensalista 05/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
31/05/2025;;160;500,94;;Líquido Folha normal 05/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
30/05/2025;468;172;3,75;;FGTS folha complementar 04/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
30/05/2025;;171;3,52;;91005 - INSS 04/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
30/05/2025;;456;2,82;;803 - Vale transporte 04/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
30/05/2025;456;;46,94;;5 - Salário mensalista 04/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
30/05/2025;;160;40,6;;Líquido Folha complementar 04/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
31/05/2025;468;172;75,96;;FGTS folha normal 05/2025 col.:18 - ARLETE LEINDECKER OTTONI
31/05/2025;;171;71,21;;91005 - INSS 05/2025 col.:18 - ARLETE LEINDECKER OTTONI
31/05/2025;456;;40,6;;14802 - Complemento ADC na folha normal 05/2025 col.:18 - ARLETE LEINDECKER OTTONI
31/05/2025;;33;361,06;;903 - Adiantamento sem ded. IR 05/2025 col.:18 - ARLETE LEINDECKER OTTONI
31/05/2025;;456;56,97;;803 - Vale transporte 05/2025 col.:18 - ARLETE LEINDECKER OTTONI
31/05/2025;456;;949,58;;5 - Salário mensalista 05/2025 col.:18 - ARLETE LEINDECKER OTTONI
31/05/2025;;160;500,94;;Líquido Folha normal 05/2025 col.:18 - ARLETE LEINDECKER OTTONI
30/05/2025;468;172;3,75;;FGTS folha complementar 04/2025 col.:18 - ARLETE LEINDECKER OTTONI
30/05/2025;;171;3,52;;91005 - INSS 04/2025 col.:18 - ARLETE LEINDECKER OTTONI
30/05/2025;;456;2,82;;803 - Vale transporte 04/2025 col.:18 - ARLETE LEINDECKER OTTONI
30/05/2025;456;;46,94;;5 - Salário mensalista 04/2025 col.:18 - ARLETE LEINDECKER OTTONI
30/05/2025;;160;40,6;;Líquido Folha complementar 04/2025 col.:18 - ARLETE LEINDECKER OTTONI
31/05/2025;468;172;268,98;;FGTS folha normal 05/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/05/2025;;184;44,04;;91505 - IR 05/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/05/2025;;171;296,88;;91005 - INSS 05/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/05/2025;456;;136,28;;14802 - Complemento ADC na folha normal 05/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/05/2025;;33;1.278,44;;903 - Adiantamento sem ded. IR 05/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/05/2025;;456;201,74;;803 - Vale transporte 05/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/05/2025;456;;3.362,31;;5 - Salário mensalista 05/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/05/2025;;160;1.677,49;;Líquido Folha normal 05/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
30/05/2025;468;172;13,29;;FGTS folha complementar 04/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
30/05/2025;;171;19,95;;91005 - INSS 04/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
30/05/2025;;456;9,97;;803 - Vale transporte 04/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
30/05/2025;456;;166,2;;5 - Salário mensalista 04/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
30/05/2025;;160;136,28;;Líquido Folha complementar 04/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/05/2025;468;172;75,96;;FGTS folha normal 05/2025 col.:16 - ROSANE RAMOS NUNES
31/05/2025;;171;71,21;;91005 - INSS 05/2025 col.:16 - ROSANE RAMOS NUNES
31/05/2025;456;;40,6;;14802 - Complemento ADC na folha normal 05/2025 col.:16 - ROSANE RAMOS NUNES
31/05/2025;;33;361,06;;903 - Adiantamento sem ded. IR 05/2025 col.:16 - ROSANE RAMOS NUNES
31/05/2025;;456;56,97;;803 - Vale transporte 05/2025 col.:16 - ROSANE RAMOS NUNES
31/05/2025;456;;31,65;;743 - Faltas justificadas dia 05/2025 col.:16 - ROSANE RAMOS NUNES
31/05/2025;456;;917,93;;5 - Salário mensalista 05/2025 col.:16 - ROSANE RAMOS NUNES
31/05/2025;;160;500,94;;Líquido Folha normal 05/2025 col.:16 - ROSANE RAMOS NUNES
30/05/2025;468;172;3,75;;FGTS folha complementar 04/2025 col.:16 - ROSANE RAMOS NUNES
30/05/2025;;171;3,52;;91005 - INSS 04/2025 col.:16 - ROSANE RAMOS NUNES
30/05/2025;;456;2,82;;803 - Vale transporte 04/2025 col.:16 - ROSANE RAMOS NUNES
30/05/2025;456;;46,94;;5 - Salário mensalista 04/2025 col.:16 - ROSANE RAMOS NUNES
30/05/2025;;160;40,6;;Líquido Folha complementar 04/2025 col.:16 - ROSANE RAMOS NUNES
31/05/2025;;171;1.216,96;;89105 - Desconto de situação auxílio doença 05/2025 col.:9 - TATIANE DA SILVA NUNES BARBOSA
31/05/2025;171;;202,83;;81032 - Sit. aux. doença adic. insalubridade 05/2025 col.:9 - TATIANE DA SILVA NUNES BARBOSA
31/05/2025;171;;1.014,13;;81005 - Situação auxílio doença 05/2025 col.:9 - TATIANE DA SILVA NUNES BARBOSA
30/05/2025;;171;60,16;;89105 - Desconto de situação auxílio doença 04/2025 col.:9 - TATIANE DA SILVA NUNES BARBOSA
30/05/2025;171;;10,03;;81032 - Sit. aux. doença adic. insalubridade 04/2025 col.:9 - TATIANE DA SILVA NUNES BARBOSA
30/05/2025;171;;50,13;;81005 - Situação auxílio doença 04/2025 col.:9 - TATIANE DA SILVA NUNES BARBOSA
31/05/2025;468;172;183,04;;FGTS folha normal 05/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/05/2025;;171;183,15;;91005 - INSS 05/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/05/2025;456;;96,14;;14802 - Complemento ADC na folha normal 05/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/05/2025;;33;870;;903 - Adiantamento sem ded. IR 05/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/05/2025;;456;137,29;;803 - Vale transporte 05/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/05/2025;456;;2.288,10;;5 - Salário mensalista 05/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/05/2025;;160;1.193,80;;Líquido Folha normal 05/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
30/05/2025;468;172;9,04;;FGTS folha complementar 04/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
30/05/2025;;171;10,17;;91005 - INSS 04/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
30/05/2025;;456;6,79;;803 - Vale transporte 04/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
30/05/2025;456;;113,1;;5 - Salário mensalista 04/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
30/05/2025;;160;96,14;;Líquido Folha complementar 04/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/05/2025;468;172;122,03;;FGTS folha normal 05/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/05/2025;;171;114,51;;91005 - INSS 05/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/05/2025;456;;69,64;;14802 - Complemento ADC na folha normal 05/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/05/2025;;33;580;;903 - Adiantamento sem ded. IR 05/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/05/2025;456;;1.525,40;;5 - Salário mensalista 05/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/05/2025;;160;900,53;;Líquido Folha normal 05/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
30/05/2025;468;172;6,03;;FGTS folha complementar 04/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
30/05/2025;;171;5,76;;91005 - INSS 04/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
30/05/2025;456;;75,4;;5 - Salário mensalista 04/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
30/05/2025;;160;69,64;;Líquido Folha complementar 04/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/05/2025;468;172;403,47;;FGTS Folha normal 05/2025 col.:1 - DENISE IENCZAK FERRI
31/05/2025;;184;379,8;;91505 - IR 05/2025 col.:1 - DENISE IENCZAK FERRI
31/05/2025;;171;515,66;;91005 - INSS 05/2025 col.:1 - DENISE IENCZAK FERRI
31/05/2025;456;;214,4;;14802 - Complemento ADC na folha normal 05/2025 col.:1 - DENISE IENCZAK FERRI
31/05/2025;456;;840,58;;2005 - Atestado 05/2025 col.:1 - DENISE IENCZAK FERRI
31/05/2025;;33;1.917,66;;903 - Adiantamento sem ded. IR 05/2025 col.:1 - DENISE IENCZAK FERRI
31/05/2025;456;;4.202,88;;5 - Salário mensalista 05/2025 col.:1 - DENISE IENCZAK FERRI
31/05/2025;;160;2.444,74;;Líquido Folha normal 05/2025 col.:1 - DENISE IENCZAK FERRI
30/05/2025;468;172;19,94;;FGTS Folha complementar 04/2025 col.:1 - DENISE IENCZAK FERRI col.:000001
30/05/2025;;171;34,9;;91005 - INSS 04/2025 col.:1 - DENISE IENCZAK FERRI col.:000001
30/05/2025;456;;249,3;;5 - Salário mensalista 04/2025 col.:1 - DENISE IENCZAK FERRI col.:000001
30/05/2025;;160;214,4;;Líquido Folha complementar 04/2025 col.:1 - DENISE IENCZAK FERRI col.:000001
15/05/2025;33;160;522;;Líquido Adiantamento salário 05/2025 col.:25 - MARIA LUIZA DUTRA MATTOS
05/03/2025;617;793;30;;RIFA
05/03/2025;475;617;378,66;;CEEE
05/03/2025;160;617;331,73;;PAGAMENTO DE SALÁRIOS
05/03/2025;160;617;391,9;;PAGAMENTO DE SALÁRIOS
05/03/2025;160;617;419,73;;PAGAMENTO DE SALÁRIOS
05/03/2025;160;617;575,59;;PAGAMENTO DE SALÁRIOS
05/03/2025;160;617;1.536,96;;PAGAMENTO DE SALÁRIOS
05/03/2025;617;793;2.439,69;;TROCO SOLIDÁRIO
05/03/2025;565;617;9;;DOC/TED INTERNET PJ
05/03/2025;565;617;9;;DOC/TED INTERNET PJ
05/03/2025;565;617;9;;DOC/TED INTERNET PJ
05/03/2025;565;617;9;;DOC/TED INTERNET PJ
05/03/2025;615;776;6.950,00;;RESGATE AUTOMATICO
05/03/2025;565;615;12;;TARIFA DOC/TED
05/03/2025;565;615;12;;TARIFA DOC/TED
05/03/2025;565;615;12;;TARIFA DOC/TED
05/03/2025;565;615;12;;TARIFA DOC/TED
05/03/2025;565;615;12;;TARIFA DOC/TED
05/03/2025;565;615;12;;TARIFA DOC/TED
05/03/2025;160;615;2.106,90;;PAGAMENTO DE SALÁRIOS
05/03/2025;160;615;1.421,06;;PAGAMENTO DE SALÁRIOS
05/03/2025;160;615;1.001,52;;PAGAMENTO DE SALÁRIOS
05/03/2025;160;615;869,25;;PAGAMENTO DE SALÁRIOS
05/03/2025;160;615;761,25;;PAGAMENTO DE SALÁRIOS
05/03/2025;160;615;739,25;;PAGAMENTO DE SALÁRIOS
06/03/2025;617;793;75;;BRECHÓ
06/03/2025;465;617;171,6;;VALE TRANSPORTE
06/03/2025;465;617;179,3;;VALE TRANSPORTE
06/03/2025;465;617;179,3;;VALE TRANSPORTE
06/03/2025;617;793;1.258,50;;TROCO SOLIDÁRIO
06/03/2025;565;617;9;;DOC/TED INTERNET PJ
06/03/2025;565;617;9;;DOC/TED INTERNET PJ
06/03/2025;565;617;9;;DOC/TED INTERNET PJ
06/03/2025;565;7;68,4;;TARIFA MANUTENÇÃO CONTA
06/03/2025;7;12;68,4;;BB RENDE FACIL
06/03/2025;615;808;38.669,56;;CREDITO TRANFERENCIA
06/03/2025;565;615;12;;TARIFA DOC/TED
06/03/2025;565;615;12;;TARIFA DOC/TED
06/03/2025;565;615;12;;TARIFA DOC/TED
06/03/2025;565;615;12;;TARIFA DOC/TED
06/03/2025;565;615;12;;TARIFA DOC/TED
06/03/2025;465;615;309,7;;VALE TRANSPORTE
06/03/2025;465;615;309,7;;VALE TRANSPORTE
06/03/2025;465;615;307,8;;VALE TRANSPORTE
06/03/2025;465;615;307,8;;VALE TRANSPORTE
06/03/2025;465;615;243;;VALE TRANSPORTE
06/03/2025;776;615;37.142,65;;APLICAÇÃO AUTOMATICA
06/03/2025;481;5;32;;MANUTENÇÃO E CONSERVAÇÃO
07/03/2025;498;810;530,3;;ALIMENTAÇÃO
07/03/2025;565;810;5,24;;TAR. AGRUPADAS
07/03/2025;615;776;1.700,00;;RESGATE AUTOMATICO
07/03/2025;565;615;12;;TARIFA DOC/TED
07/03/2025;489;615;1.675,00;;PAGAMENTO FORNECEDORES
07/03/2025;498;5;129,35;;ALIMENTAÇÃO
10/03/2025;617;793;40;;RIFA
10/03/2025;617;786;50;;MENSALIDADE
10/03/2025;617;793;886,58;;TROCO SOLIDÁRIO
10/03/2025;480;617;180;;TONNER
10/03/2025;489;617;560,7;;SERVIÇOS DE TERCEIROS PESSOA JURÍDICA
10/03/2025;714;617;178,82;;L E G SEGURANÇA
10/03/2025;617;308;70;;DOAÇÕES
10/03/2025;617;793;738,81;;TROCO SOLIDÁRIO
10/03/2025;565;617;29;;CESTA DE RELACIONAMENTO
10/03/2025;617;793;1,81;;TROCO SOLIDÁRIO
10/03/2025;617;793;0,66;;TROCO SOLIDÁRIO
10/03/2025;617;793;0,18;;TROCO SOLIDÁRIO
10/03/2025;617;793;1,08;;TROCO SOLIDÁRIO
10/03/2025;617;793;1,04;;TROCO SOLIDÁRIO
10/03/2025;617;793;1,15;;TROCO SOLIDÁRIO
10/03/2025;617;793;1;;TROCO SOLIDÁRIO
10/03/2025;617;793;0,1;;TROCO SOLIDÁRIO
10/03/2025;617;793;1,83;;TROCO SOLIDÁRIO
10/03/2025;5;786;240;;MENSALIDADE
11/03/2025;617;786;180;;MENSALIDADE
11/03/2025;617;793;60;;RIFA
